frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67, X_0, X_1, X_2, X_3, X_4, X_5, X_6, X_7, X_8, X_9, X_10, X_11, X_12, X_13, X_14, X_15, X_16, X_17, X_18, X_19, X_20, X_21, X_22, X_23, X_24, X_25, X_26, X_27, X_28, X_29, X_30, X_31, X_32, X_33, X_34, X_35, X_36, X_37, X_38, X_39, X_40, X_41, X_42, X_43, X_44, X_45, X_46, X_47, X_48, X_49, X_50, X_51, X_52, X_53, X_54, X_55, X_56, X_57, X_58, X_59, X_60, X_61, X_62, X_63, X_64, X_65, X_66, X_67, Y_0, Y_1, Y_2, Y_3, Y_4, Y_5, Y_6, Y_7, Y_8, Y_9, Y_10, Y_11, Y_12, Y_13, Y_14, Y_15, Y_16, Y_17, Y_18, Y_19, Y_20, Y_21, Y_22, Y_23, Y_24, Y_25, Y_26, Y_27, Y_28, Y_29, Y_30, Y_31, Y_32, Y_33, Y_34, Y_35, Y_36, Y_37, Y_38, Y_39, Y_40, Y_41, Y_42, Y_43, Y_44, Y_45, Y_46, Y_47, Y_48, Y_49, Y_50, Y_51, Y_52, Y_53, Y_54, Y_55, Y_56, Y_57, Y_58, Y_59, Y_60, Y_61, Y_62, Y_63, Y_64, Y_65, Y_66, Y_67, Z_0, Z_1, Z_2, Z_3, Z_4, Z_5, Z_6, Z_7, Z_8, Z_9, Z_10, Z_11, Z_12, Z_13, Z_14, Z_15, Z_16, Z_17, Z_18, Z_19, Z_20, Z_21, Z_22, Z_23, Z_24, Z_25, Z_26, Z_27, Z_28, Z_29, Z_30, Z_31, Z_32, Z_33, Z_34, Z_35, Z_36, Z_37, Z_38, Z_39, Z_40, Z_41, Z_42, Z_43, Z_44, Z_45, Z_46, Z_47, Z_48, Z_49, Z_50, Z_51, Z_52, Z_53, Z_54, Z_55, Z_56, Z_57, Z_58, Z_59, Z_60, Z_61, Z_62, Z_63, Z_64, Z_65, Z_66, Z_67, p_scale, p_rx, p_ry, p_rz, p_tx, p_ty, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7, p_8, p_9, p_10, p_11, p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_20, p_21, p_22, p_23, p_24, p_25, p_26, p_27, p_28, p_29, p_30, p_31, p_32, p_33, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.983626, 1, 0.147837, 0.178716, -0.972731, -0.102601, 0.206321, -0.97309, -10.8643, 2.94725, 476.987, 0.205775, -0.083272, 0.0334375, 231.201, 231.508, 233.888, 237.626, 244.866, 256.503, 270.334, 287.488, 306.216, 323.653, 338.209, 350.646, 360.568, 367.165, 371.604, 374.928, 376.282, 247.61, 258.445, 272.773, 286.995, 299.688, 323.344, 335.888, 348.257, 360.259, 368.375, 311.881, 312.421, 313.023, 313.596, 295.941, 303.612, 311.307, 318.975, 325.746, 263.002, 271.469, 281.531, 289.641, 280.953, 270.941, 329.222, 337.61, 347.162, 354.073, 347.477, 338.18, 281.616, 293.267, 303.336, 310.558, 318.211, 327.077, 334.506, 326.859, 318.113, 309.997, 302.135, 292.31, 286.725, 302.779, 310.186, 317.936, 330.145, 317.849, 310.111, 302.662, 196.264, 216.656, 236.948, 256.649, 275.853, 293.044, 307.579, 318.872, 322.19, 319.412, 308.516, 294.243, 277.973, 259.842, 240.808, 221.304, 201.53, 184.095, 176.294, 174.894, 178.023, 183.766, 184.074, 178.784, 176.816, 178.418, 185.77, 200.058, 213.685, 227.206, 241.182, 249.644, 252.634, 255.125, 253.075, 250.322, 200.398, 196.103, 196.566, 202.484, 204.719, 204.515, 203.056, 197.409, 197.706, 202.08, 205.722, 205.601, 278.422, 273.368, 270.534, 272.775, 270.927, 273.974, 278.821, 286.413, 289.489, 290.191, 289.3, 286.089, 278.94, 277.807, 278.587, 277.912, 279.32, 279.024, 279.813, 278.884, -90.809, -91.3957, -89.9533, -86.6522, -78.6755, -65.7283, -50.5007, -32.3832, -13.6756, 3.68066, 18.8546, 32.4229, 43.2075, 50.0396, 54.2553, 57.2084, 58.3078, -68.8977, -57.7179, -43.7808, -30.3313, -18.599, 3.08796, 14.8099, 26.6743, 38.5173, 47.0036, -7.50058, -6.93134, -6.31394, -5.73827, -22.3911, -15.1817, -8.03113, -0.950882, 5.36372, -54.1038, -45.7011, -36.187, -28.6298, -36.8001, -46.2899, 8.78946, 16.7896, 26.0192, 32.9882, 26.3782, 17.3723, -36.9108, -25.0955, -15.5344, -8.80763, -1.67449, 6.72364, 14.1148, 6.54092, -1.77769, -9.38, -16.7536, -26.1543, -31.8038, -16.1617, -9.20791, -1.94448, 9.80306, -2.02268, -9.25633, -16.2363, -44.7255, -24.11, -3.1878, 17.5133, 37.5424, 54.9082, 68.715, 78.5583, 81.5458, 80.0198, 70.9436, 57.3875, 40.4433, 21.0512, 0.849718, -19.4724, -39.8546, -53.2083, -59.735, -60.3551, -56.9566, -51.4922, -51.638, -57.0621, -59.645, -58.918, -52.6929, -36.9008, -24.0671, -11.5776, 1.05946, 8.97575, 11.7041, 13.9734, 12.1336, 9.63533, -37.5913, -41.3374, -40.8577, -35.3789, -33.2505, -33.482, -35.2102, -40.6078, -40.5137, -36.7131, -32.9074, -32.871, 36.947, 31.3244, 28.4636, 30.5742, 28.9413, 32.2786, 37.7734, 44.2638, 46.6253, 47.0632, 46.2334, 43.5326, 37.2188, 35.4808, 36.2044, 35.7242, 37.9954, 36.6905, 37.264, 36.4128, 511.315, 516.408, 522.306, 525.965, 523.565, 517.568, 508.402, 498.012, 496.082, 503.825, 517.713, 528.986, 532.53, 530.479, 525.687, 520.762, 517.999, 475.881, 468.833, 463.511, 459.497, 457.84, 461.665, 466.071, 471.994, 478.371, 485.827, 461.93, 457.295, 452.466, 448.016, 465.337, 463.182, 461.936, 463.999, 466.756, 474.612, 470.844, 470.346, 471.514, 471.225, 471.777, 476.531, 476.717, 478.957, 484.082, 480.002, 477.785, 480.804, 469.379, 466.096, 466.423, 467.898, 475.042, 486.505, 476.846, 471.065, 468.839, 468.897, 472.271, 477.898, 469.236, 469.124, 471.152, 483.157, 470.106, 467.988, 468.228, 1.03724, 0.225287, -0.0869844, 0.0340244, 308.507, 242.625, -18.2154, 9.86104, -22.6639, 13.2192, -5.18859, 3.87658, 1.70708, 5.2917, 3.41108, 0.83208, -3.18813, -0.55491, -1.95251, 1.09575, -2.93631, 1.27651, -0.142678, -3.65383, -0.438841, -3.56191, -0.197765, -0.626604, 0.715346, -1.46338, -0.99353, 0.245942, -0.303563, 0.205058, 0.120848, -0.0291813, 0.181233, -0.357344, -0.0379737, -0.0152156, 0.1715, 0, 0.2503, 0.1455, 0, 1.092, 0, 0, 0, 0, 0.03854, 0, 0, 0.1895, 0.09768, 0.3833, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 0.0333333, 0.983394, 1, 0.140007, 0.17914, -0.973811, -0.103783, 0.20665, -0.972895, -10.8924, 2.5391, 474.806, 0.232789, -0.0834949, 0.0419912, 231.323, 231.454, 233.69, 237.123, 243.964, 255.331, 269.085, 286.548, 305.57, 323.211, 338.004, 350.553, 360.585, 367.204, 371.654, 375.095, 376.589, 247.76, 258.48, 272.795, 287.022, 299.803, 323.341, 335.96, 348.33, 360.319, 368.452, 311.864, 312.398, 312.98, 313.523, 295.878, 303.565, 311.239, 318.891, 325.681, 263.124, 271.595, 281.674, 289.853, 281.084, 271.032, 329.145, 337.614, 347.208, 354.15, 347.521, 338.165, 281.574, 293.213, 303.225, 310.477, 318.179, 327.031, 334.441, 326.809, 318.124, 309.941, 302.095, 292.296, 286.759, 302.646, 310.078, 317.884, 330.006, 317.844, 310.061, 302.592, 192.016, 212.467, 232.884, 252.863, 272.709, 290.754, 306.175, 318.417, 322.184, 319.429, 308.347, 293.73, 277.238, 258.929, 239.718, 220.021, 199.941, 183.899, 176.074, 174.747, 177.957, 183.662, 183.981, 178.795, 176.869, 178.439, 185.75, 200.123, 213.704, 227.188, 241.175, 249.484, 252.491, 255.046, 253.017, 250.285, 200.141, 195.975, 196.477, 202.401, 204.664, 204.421, 202.952, 197.327, 197.637, 201.921, 205.674, 205.56, 278.304, 273.367, 270.459, 272.731, 270.878, 273.91, 278.744, 286.417, 289.497, 290.206, 289.326, 286.144, 278.874, 277.814, 278.611, 277.922, 279.274, 279, 279.795, 278.839, -90.0307, -90.8905, -89.7062, -86.8124, -79.39, -66.8378, -51.7775, -33.3355, -14.3252, 3.23644, 18.6421, 32.3153, 43.1822, 49.9734, 54.1171, 57.0912, 58.2432, -68.2116, -57.2092, -43.3909, -30.0623, -18.3577, 3.06181, 14.7618, 26.5309, 38.2653, 46.7104, -7.46518, -6.90934, -6.31814, -5.77498, -22.3661, -15.1678, -8.06051, -1.0243, 5.27887, -53.5773, -45.2214, -35.7754, -28.2172, -36.4128, -45.8682, 8.66021, 16.6797, 25.8864, 32.841, 26.2517, 17.2479, -36.7973, -25.0173, -15.5636, -8.84359, -1.69581, 6.6499, 13.9974, 6.46553, -1.75872, -9.39013, -16.7148, -26.0467, -31.6393, -16.2151, -9.27017, -1.98486, 9.62847, -2.01759, -9.25845, -16.2234, -48.7161, -28.2615, -7.39582, 13.4736, 34.152, 52.4564, 67.2959, 78.1439, 81.5896, 80.0685, 70.7675, 56.8287, 39.6209, 20.0397, -0.295161, -20.7027, -41.2301, -52.9724, -59.4468, -59.9812, -56.5577, -51.2066, -51.34, -56.6099, -59.1221, -58.425, -52.2997, -36.5893, -23.9009, -11.53, 1.04795, 8.79351, 11.5277, 13.8425, 12.0266, 9.55685, -37.5475, -41.1297, -40.6269, -35.1924, -33.0634, -33.3264, -35.083, -40.4091, -40.305, -36.619, -32.743, -32.7021, 36.6796, 31.1625, 28.2589, 30.396, 28.7609, 32.0703, 37.5543, 44.072, 46.4147, 46.8655, 46.0464, 43.384, 37.0018, 35.3329, 36.0738, 35.5799, 37.7901, 36.489, 37.0705, 36.1957, 507.632, 513.238, 519.673, 523.745, 522.056, 516.772, 508.468, 498.257, 496.384, 504.028, 517.71, 528.834, 532.001, 529.339, 523.842, 518.12, 514.615, 472.119, 464.967, 459.602, 455.794, 454.459, 458.236, 462.461, 468.251, 474.533, 482.029, 458.773, 454.461, 449.983, 445.841, 463.609, 461.453, 460.015, 461.949, 464.613, 471.005, 467.118, 466.726, 467.998, 467.843, 468.349, 473.48, 473.474, 475.707, 480.836, 476.94, 474.766, 478.801, 466.963, 463.881, 464.324, 465.714, 472.87, 484.648, 474.745, 468.859, 466.735, 466.759, 470.093, 475.913, 467.193, 467.145, 469.117, 481.113, 467.806, 465.766, 465.969, 1.04242, 0.251956, -0.0872158, 0.042655, 308.422, 242.144, -15.4603, 9.48106, -23.6206, 13.8958, -9.32251, 2.55034, 2.2439, 6.31478, 3.81582, -0.856558, -6.18128, 0.568318, -2.51437, 1.8097, -3.34608, 1.61445, -0.544437, -3.14999, -0.672694, -3.72884, -0.24286, -0.307658, 0.693046, -1.21169, -1.09543, -0.000833883, -0.168547, 0.203446, 0.0961388, -0.110187, 0.202795, -0.401849, -0.0734355, -0.00875788, 0.1372, 0.1146, 0.2049, 0.08263, 0, 0.9312, 0, 0, 0, 0, 0.06227, 0.09717, 0, 0.1057, 0.1916, 0.3221, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3, 0.0666667, 0.982843, 1, 0.141508, 0.180534, -0.973336, -0.102925, 0.208423, -0.972608, -11.0648, 2.31553, 473.22, 0.239542, -0.0882002, 0.0461733, 230.845, 230.767, 232.755, 235.916, 242.488, 253.776, 267.811, 285.753, 305.121, 322.963, 337.858, 350.461, 360.542, 367.178, 371.63, 375.099, 376.619, 247.721, 258.491, 272.806, 287.037, 299.822, 323.252, 335.898, 348.257, 360.23, 368.399, 311.759, 312.318, 312.92, 313.47, 295.72, 303.422, 311.1, 318.733, 325.52, 262.972, 271.473, 281.539, 289.724, 280.951, 270.914, 329.035, 337.535, 347.103, 354.042, 347.408, 338.074, 281.227, 293.017, 303.054, 310.33, 318.052, 326.889, 334.28, 326.672, 318.016, 309.811, 301.958, 292.1, 286.461, 302.444, 309.901, 317.724, 329.857, 317.707, 309.91, 302.42, 191.032, 211.361, 231.674, 251.614, 271.526, 289.781, 305.464, 318.053, 321.989, 319.228, 308.151, 293.52, 276.976, 258.558, 239.25, 219.467, 199.272, 183.617, 175.894, 174.648, 177.905, 183.593, 183.91, 178.752, 176.835, 178.408, 185.678, 200.116, 213.643, 227.083, 241.04, 249.34, 252.353, 254.917, 252.91, 250.212, 199.977, 195.88, 196.399, 202.307, 204.549, 204.284, 202.868, 197.281, 197.592, 201.83, 205.583, 205.478, 278.14, 273.259, 270.349, 272.631, 270.783, 273.807, 278.629, 286.303, 289.36, 290.047, 289.167, 286.014, 278.713, 277.729, 278.53, 277.852, 279.152, 278.889, 279.648, 278.683, -90.0837, -91.1734, -90.292, -87.7465, -80.6893, -68.2745, -52.9431, -34.037, -14.7355, 2.98127, 18.4629, 32.1822, 43.109, 49.918, 54.0352, 56.9938, 58.1282, -67.9251, -56.9354, -43.1958, -29.9288, -18.2729, 2.96896, 14.6488, 26.3623, 38.0315, 46.4744, -7.53379, -6.9579, -6.35144, -5.80494, -22.4408, -15.2546, -8.16476, -1.16724, 5.11386, -53.4867, -45.1373, -35.7491, -28.2251, -36.3877, -45.7846, 8.52634, 16.5436, 25.6945, 32.6233, 26.0542, 17.1021, -36.994, -25.1038, -15.6658, -8.94884, -1.80859, 6.49358, 13.8001, 6.31364, -1.85352, -9.47653, -16.7808, -26.1343, -31.8106, -16.3461, -9.4029, -2.128, 9.45452, -2.13728, -9.36538, -16.3238, -49.4783, -29.2619, -8.61644, 12.1198, 32.818, 51.3231, 66.41, 77.5732, 81.1973, 79.7074, 70.4591, 56.5445, 39.3175, 19.6358, -0.785149, -21.2395, -41.8134, -52.9864, -59.3392, -59.8154, -56.3796, -51.0809, -51.2156, -56.4351, -58.9291, -58.2263, -52.162, -36.4603, -23.8733, -11.5873, 0.924576, 8.63222, 11.3671, 13.6845, 11.8932, 9.46149, -37.5374, -41.0385, -40.5276, -35.1395, -33.0349, -33.3136, -35.0394, -40.3041, -40.2038, -36.5789, -32.7175, -32.6657, 36.3906, 30.9423, 28.0559, 30.1977, 28.5743, 31.8682, 37.331, 43.8183, 46.1209, 46.5499, 45.7293, 43.1024, 36.7178, 35.1289, 35.874, 35.3932, 37.5552, 36.2549, 36.8014, 35.9189, 505.207, 510.875, 517.463, 521.779, 520.493, 515.485, 507.224, 496.929, 495.174, 503.024, 516.931, 528.252, 531.66, 529.044, 523.289, 517.195, 513.329, 469.883, 462.823, 457.639, 453.981, 452.786, 456.548, 460.707, 466.467, 472.679, 480.118, 457.084, 452.886, 448.519, 444.475, 462.121, 460.088, 458.686, 460.621, 463.249, 468.949, 465.074, 464.75, 466.129, 465.926, 466.37, 471.826, 471.737, 474.016, 479.162, 475.306, 473.113, 477.062, 465.172, 462.223, 462.717, 464.13, 471.324, 483.199, 473.171, 467.191, 465.059, 465.044, 468.36, 474.235, 465.545, 465.535, 467.52, 479.606, 466.138, 464.101, 464.269, 1.04587, 0.258854, -0.0931087, 0.0470809, 308.192, 241.904, -13.6519, 8.47241, -24.2348, 12.7842, -11.2556, 1.95396, 2.55835, 6.50064, 3.69346, -0.708239, -6.48622, 0.557393, -2.45119, 1.71836, -3.44034, 1.97086, -0.567954, -3.02673, -0.878962, -3.60447, -0.271098, -0.103011, 0.506186, -1.09012, -1.26541, -0.0415705, -0.173574, 0.210143, 0.0959335, -0.108175, 0.18802, -0.413836, -0.0931428, -0.0112574, 0.08691, 0.1582, 0.1215, 0.03412, 0, 0.7866, 0, 0, 0, 0, 0.1053, 0.09717, 0, 0.04255, 0.2417, 0.2952, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4, 0.1, 0.981445, 1, 0.144586, 0.183459, -0.972336, -0.106574, 0.208388, -0.972223, -11.2665, 2.2458, 473.022, 0.24218, -0.0860087, 0.0465027, 230.752, 230.665, 232.63, 235.734, 242.189, 253.362, 267.351, 285.333, 304.777, 322.728, 337.745, 350.434, 360.522, 367.135, 371.565, 375.05, 376.607, 247.52, 258.19, 272.509, 286.766, 299.58, 323.014, 335.69, 348.075, 360.079, 368.277, 311.508, 312.044, 312.614, 313.13, 295.455, 303.142, 310.808, 318.439, 325.232, 262.806, 271.31, 281.383, 289.565, 280.791, 270.747, 328.89, 337.413, 346.995, 353.934, 347.302, 337.95, 281.07, 292.802, 302.791, 310.05, 317.767, 326.592, 334.01, 326.378, 317.736, 309.533, 301.701, 291.897, 286.304, 302.173, 309.616, 317.436, 329.58, 317.419, 309.627, 302.152, 190.717, 211.02, 231.285, 251.206, 271.154, 289.493, 305.284, 317.994, 321.981, 319.2, 308.077, 293.366, 276.741, 258.258, 238.918, 219.118, 198.874, 183.736, 175.927, 174.647, 177.912, 183.597, 183.888, 178.722, 176.789, 178.364, 185.672, 200.109, 213.64, 227.089, 241.056, 249.31, 252.341, 254.914, 252.902, 250.209, 199.966, 195.872, 196.391, 202.306, 204.559, 204.292, 202.842, 197.259, 197.562, 201.796, 205.573, 205.475, 278.102, 273.243, 270.339, 272.627, 270.778, 273.796, 278.617, 286.245, 289.266, 289.945, 289.064, 285.944, 278.667, 277.72, 278.529, 277.857, 279.136, 278.826, 279.579, 278.607, -90.1321, -91.2318, -90.3754, -87.8981, -80.9907, -68.7137, -53.4321, -34.4687, -15.0806, 2.7447, 18.3451, 32.1494, 43.081, 49.8624, 53.9496, 56.9127, 58.0746, -68.111, -57.2005, -43.4504, -30.1631, -18.485, 2.75095, 14.4444, 26.1647, 37.8435, 46.2966, -7.75881, -7.20323, -6.62336, -6.10618, -22.6809, -15.51, -8.43095, -1.43782, 4.84632, -53.6237, -45.2697, -35.8783, -28.3584, -36.5228, -45.9242, 8.38287, 16.414, 25.5682, 32.488, 25.9317, 16.9717, -37.1323, -25.2951, -15.9042, -9.20503, -2.07218, 6.21098, 13.5306, 6.03191, -2.11459, -9.73047, -17.0123, -26.3131, -31.949, -16.5935, -9.6651, -2.3969, 9.18284, -2.40504, -9.62398, -16.5654, -49.7713, -29.5947, -9.0143, 11.6891, 32.4274, 51.0344, 66.2541, 77.5467, 81.2132, 79.692, 70.3806, 56.3734, 39.0608, 19.3146, -1.1317, -21.5886, -42.1922, -52.8722, -59.2952, -59.7923, -56.351, -51.0582, -51.2097, -56.4149, -58.9099, -58.1979, -52.0994, -36.4481, -23.8663, -11.5781, 0.938746, 8.60321, 11.3546, 13.6792, 11.8839, 9.45602, -37.5353, -41.0285, -40.5157, -35.1228, -33.0125, -33.2947, -35.0398, -40.2901, -40.1951, -36.5757, -32.6997, -32.6431, 36.3422, 30.9176, 28.0392, 30.1852, 28.5589, 31.8411, 37.2941, 43.7352, 46.0067, 46.4324, 45.6144, 43.0179, 36.6621, 35.1105, 35.8615, 35.3826, 37.5128, 36.1766, 36.7205, 35.8331, 504.955, 510.614, 517.2, 521.55, 520.429, 515.574, 507.434, 497.134, 495.318, 503.109, 516.919, 528.179, 531.576, 528.928, 523.122, 516.915, 512.962, 469.857, 462.715, 457.459, 453.801, 452.623, 456.318, 460.317, 465.975, 472.112, 479.49, 456.851, 452.695, 448.377, 444.377, 462.034, 460.019, 458.615, 460.526, 463.125, 468.791, 464.876, 464.539, 465.889, 465.741, 466.209, 471.501, 471.326, 473.579, 478.695, 474.908, 472.743, 476.907, 465.022, 462.091, 462.579, 463.952, 471.075, 482.875, 472.862, 466.922, 464.838, 464.85, 468.154, 474.071, 465.405, 465.38, 467.324, 479.264, 465.887, 463.892, 464.08, 1.0463, 0.261639, -0.0910027, 0.0474271, 307.976, 241.828, -13.2819, 7.89577, -24.6481, 12.7327, -11.8689, 1.73096, 2.46388, 6.03289, 3.63062, -0.86734, -6.75057, 0.62833, -2.37612, 1.82995, -3.39968, 1.82239, -0.543489, -2.78558, -0.900406, -3.43369, -0.253098, -0.125974, 0.468472, -1.1444, -1.15958, -0.0412877, -0.150906, 0.193711, 0.0968458, -0.128308, 0.174124, -0.393079, -0.0880812, -0.00564661, 0.006926, 0.04367, 0.02962, 0, 0, 0.7148, 0, 0, 0, 0, 0.1707, 0.04833, 0, 0.03404, 0.2117, 0.2575, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5, 0.133333, 0.980634, 1, 0.143078, 0.182521, -0.972736, -0.100295, 0.214839, -0.971486, -11.4979, 2.61099, 473.03, 0.24386, -0.0824205, 0.0428359, 230.657, 230.662, 232.75, 235.983, 242.552, 253.732, 267.571, 285.305, 304.607, 322.533, 337.591, 350.325, 360.402, 366.984, 371.367, 374.816, 376.338, 247.078, 257.615, 271.964, 286.285, 299.157, 322.492, 335.195, 347.646, 359.716, 367.891, 311.095, 311.627, 312.191, 312.707, 295.169, 302.835, 310.494, 318.129, 324.921, 262.516, 270.998, 281.065, 289.262, 280.499, 270.455, 328.531, 337.052, 346.644, 353.601, 346.964, 337.594, 281.059, 292.638, 302.59, 309.814, 317.501, 326.324, 333.755, 326.126, 317.491, 309.31, 301.503, 291.754, 286.268, 301.994, 309.399, 317.193, 329.314, 317.165, 309.395, 301.954, 191.125, 211.573, 231.968, 251.962, 271.955, 290.237, 305.946, 318.546, 322.475, 319.659, 308.433, 293.575, 276.837, 258.267, 238.879, 219.049, 198.771, 184.348, 176.39, 175.016, 178.262, 183.966, 184.211, 179.002, 177.01, 178.585, 185.951, 200.363, 213.961, 227.472, 241.499, 249.711, 252.75, 255.318, 253.265, 250.533, 200.321, 196.224, 196.724, 202.6, 204.864, 204.629, 203.07, 197.492, 197.787, 201.991, 205.782, 205.69, 278.561, 273.689, 270.774, 273.059, 271.192, 274.195, 278.98, 286.723, 289.804, 290.503, 289.629, 286.475, 279.126, 278.145, 278.949, 278.269, 279.523, 279.307, 280.085, 279.114, -90.2479, -91.2723, -90.3034, -87.6921, -80.6531, -68.3636, -53.2351, -34.5203, -15.259, 2.55001, 18.1873, 32.0264, 42.9283, 49.6619, 53.6947, 56.6128, 57.7366, -68.5799, -57.758, -43.9542, -30.5984, -18.8642, 2.27391, 13.9813, 25.7469, 37.4742, 45.8956, -8.13421, -7.57814, -7.00046, -6.47905, -22.9421, -15.7881, -8.71645, -1.72233, 4.55722, -53.903, -45.562, -36.1718, -28.6363, -36.7942, -46.2006, 8.04056, 16.0641, 25.2169, 32.1415, 25.5917, 16.6251, -37.1516, -25.4557, -16.0922, -9.42434, -2.31868, 5.95717, 13.2779, 5.79369, -2.34421, -9.94366, -17.2066, -26.4581, -31.9882, -16.7641, -9.86849, -2.62433, 8.92496, -2.64195, -9.84274, -16.7557, -49.3696, -29.0428, -8.31328, 12.4856, 33.278, 51.8254, 66.9597, 78.1494, 81.7554, 80.1903, 70.754, 56.5797, 39.1402, 19.3079, -1.17221, -21.6379, -42.2526, -52.3383, -58.892, -59.4622, -56.031, -50.714, -50.8998, -56.1235, -58.6633, -57.9484, -51.7975, -36.2076, -23.5682, -11.2311, 1.33146, 8.97265, 11.7271, 14.0457, 12.2143, 9.75362, -37.2075, -40.7026, -40.2049, -34.8426, -32.7283, -32.9836, -34.8073, -40.045, -39.9512, -36.3582, -32.4767, -32.4201, 36.7887, 31.3425, 28.4446, 30.5878, 28.9433, 32.2123, 37.6293, 44.1891, 46.5276, 46.9752, 46.1659, 43.5337, 37.1036, 35.5155, 36.2592, 35.7726, 37.8714, 36.6345, 37.2023, 36.3182, 505.063, 510.827, 517.496, 521.872, 520.693, 515.809, 507.684, 497.477, 495.637, 503.334, 516.959, 528.045, 531.258, 528.5, 522.659, 516.391, 512.409, 470.225, 462.914, 457.515, 453.778, 452.532, 456.181, 460.047, 465.658, 471.779, 479.17, 456.744, 452.561, 448.23, 444.217, 461.973, 459.894, 458.469, 460.392, 463.003, 468.852, 464.898, 464.513, 465.814, 465.741, 466.248, 471.263, 471.028, 473.214, 478.286, 474.562, 472.461, 477.021, 465.167, 462.155, 462.619, 463.955, 471.003, 482.673, 472.88, 467.111, 465.075, 465.113, 468.354, 474.156, 465.527, 465.468, 467.384, 479.11, 466.009, 464.043, 464.259, 1.04637, 0.263301, -0.0869439, 0.0436549, 307.737, 242.208, -13.8938, 8.06681, -24.4798, 13.7369, -11.6636, 1.87652, 2.65517, 5.43102, 3.74495, -1.26465, -6.7153, 0.465684, -2.05243, 1.90412, -3.44471, 1.55842, -0.517058, -3.00557, -0.888232, -3.39469, -0.0496832, -0.303967, 0.499404, -1.07385, -0.973997, 0.0123003, -0.191497, 0.227287, 0.0519148, -0.151787, 0.180916, -0.399373, -0.0808962, 0.0411048, 0.006926, 0.04367, 0.04403, 0, 0, 0.7784, 0, 0, 0, 0, 0.1687, 0.03256, 0, 0.009286, 0.1888, 0.3216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
