frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67, X_0, X_1, X_2, X_3, X_4, X_5, X_6, X_7, X_8, X_9, X_10, X_11, X_12, X_13, X_14, X_15, X_16, X_17, X_18, X_19, X_20, X_21, X_22, X_23, X_24, X_25, X_26, X_27, X_28, X_29, X_30, X_31, X_32, X_33, X_34, X_35, X_36, X_37, X_38, X_39, X_40, X_41, X_42, X_43, X_44, X_45, X_46, X_47, X_48, X_49, X_50, X_51, X_52, X_53, X_54, X_55, X_56, X_57, X_58, X_59, X_60, X_61, X_62, X_63, X_64, X_65, X_66, X_67, Y_0, Y_1, Y_2, Y_3, Y_4, Y_5, Y_6, Y_7, Y_8, Y_9, Y_10, Y_11, Y_12, Y_13, Y_14, Y_15, Y_16, Y_17, Y_18, Y_19, Y_20, Y_21, Y_22, Y_23, Y_24, Y_25, Y_26, Y_27, Y_28, Y_29, Y_30, Y_31, Y_32, Y_33, Y_34, Y_35, Y_36, Y_37, Y_38, Y_39, Y_40, Y_41, Y_42, Y_43, Y_44, Y_45, Y_46, Y_47, Y_48, Y_49, Y_50, Y_51, Y_52, Y_53, Y_54, Y_55, Y_56, Y_57, Y_58, Y_59, Y_60, Y_61, Y_62, Y_63, Y_64, Y_65, Y_66, Y_67, Z_0, Z_1, Z_2, Z_3, Z_4, Z_5, Z_6, Z_7, Z_8, Z_9, Z_10, Z_11, Z_12, Z_13, Z_14, Z_15, Z_16, Z_17, Z_18, Z_19, Z_20, Z_21, Z_22, Z_23, Z_24, Z_25, Z_26, Z_27, Z_28, Z_29, Z_30, Z_31, Z_32, Z_33, Z_34, Z_35, Z_36, Z_37, Z_38, Z_39, Z_40, Z_41, Z_42, Z_43, Z_44, Z_45, Z_46, Z_47, Z_48, Z_49, Z_50, Z_51, Z_52, Z_53, Z_54, Z_55, Z_56, Z_57, Z_58, Z_59, Z_60, Z_61, Z_62, Z_63, Z_64, Z_65, Z_66, Z_67, p_scale, p_rx, p_ry, p_rz, p_tx, p_ty, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7, p_8, p_9, p_10, p_11, p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_20, p_21, p_22, p_23, p_24, p_25, p_26, p_27, p_28, p_29, p_30, p_31, p_32, p_33, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.980438, 1, 0.144004, 0.189138, -0.971334, -0.106057, 0.205507, -0.972892, -8.80806, -1.81827, 473.992, 0.120441, -0.101715, 0.0213069, 231.871, 232.3, 234.816, 238.939, 246.937, 259.417, 273.589, 290.847, 309.371, 326.387, 340.396, 352.474, 362.261, 368.771, 372.942, 375.883, 376.905, 248.799, 259.47, 273.633, 287.839, 300.514, 325.984, 338.14, 350.125, 361.657, 369.435, 313.731, 314.601, 315.562, 316.495, 298.411, 306.288, 314.117, 321.759, 328.464, 264.117, 272.632, 282.729, 291.002, 282.22, 272.196, 330.738, 339.053, 348.641, 355.57, 349.062, 339.746, 283.666, 295.81, 306.174, 313.489, 321.05, 330.037, 337.441, 329.901, 321.108, 313.09, 305.195, 294.954, 288.81, 305.687, 313.155, 320.823, 333.142, 320.721, 313.091, 305.563, 194.764, 215.711, 236.641, 256.859, 275.862, 292.441, 305.92, 316.1, 318.972, 316.484, 306.392, 292.869, 276.826, 258.525, 239.047, 219.097, 199.27, 178.113, 169.423, 167.113, 169.604, 175.09, 175.42, 170.332, 168.875, 171.034, 179.007, 193.703, 206.862, 219.851, 233.344, 243.799, 246.434, 248.722, 246.731, 244.121, 196.356, 191.825, 192.127, 197.713, 200.231, 200.19, 198.151, 192.734, 193.056, 197.547, 200.982, 200.853, 273.681, 267.647, 264.452, 266.588, 264.761, 268.157, 273.647, 281.111, 284.018, 284.685, 283.934, 280.936, 273.962, 272.121, 272.767, 272.105, 274.031, 273.524, 274.273, 273.524, -90.0016, -90.203, -88.3723, -84.4615, -75.556, -61.7731, -46.4252, -28.5681, -10.3853, 6.34382, 20.8447, 33.9767, 44.5533, 51.2883, 55.3338, 58.0917, 59.0582, -67.7904, -56.9611, -43.166, -29.6841, -17.9148, 5.54619, 17.0147, 28.6491, 40.1721, 48.3598, -5.81068, -4.94356, -4.01284, -3.13164, -19.9789, -12.6339, -5.40566, 1.62386, 7.86722, -53.0488, -44.6493, -35.1086, -27.3618, -35.608, -45.0854, 10.2566, 18.2453, 27.5646, 34.5871, 27.9892, 18.9193, -34.5766, -22.4931, -12.7699, -6.0183, 0.974735, 9.46128, 16.8596, 9.35307, 1.03155, -6.39948, -13.7062, -23.3688, -29.5102, -13.2951, -6.35914, 0.768349, 12.6092, 0.672019, -6.40207, -13.3788, -46.1976, -24.9826, -3.48502, 17.5662, 37.0855, 53.4708, 65.9404, 74.5731, 77.1639, 75.9676, 67.8511, 55.3158, 38.8241, 19.4816, -0.9959, -21.7289, -42.272, -58.9219, -66.4158, -67.8555, -64.9737, -59.6773, -59.8544, -65.3461, -67.6406, -66.5073, -59.6662, -42.9145, -30.3446, -18.2192, -5.94678, 3.51619, 5.92823, 8.01346, 6.21501, 3.83043, -41.4306, -45.41, -45.0955, -39.9014, -37.4827, -37.5458, -39.9725, -45.262, -45.1801, -41.28, -37.5779, -37.5081, 32.0515, 25.7081, 22.5852, 24.5775, 22.9764, 26.5408, 32.5262, 38.8356, 40.9979, 41.3843, 40.6737, 38.195, 32.133, 29.8358, 30.4424, 29.9705, 32.6501, 31.2298, 31.7576, 31.0665, 510.625, 514.273, 518.712, 520.976, 517.057, 509.82, 500.156, 489.968, 488.552, 496.626, 510.99, 523.142, 527.125, 525.808, 522.586, 519.76, 518.923, 476.047, 470.52, 465.485, 461.49, 459.69, 463.414, 468.982, 475.505, 482.175, 489.127, 463.47, 457.855, 452.111, 446.692, 462.719, 460.684, 459.401, 461.657, 464.754, 474.638, 471.303, 470.988, 471.794, 471.252, 471.567, 477.581, 478.804, 481.212, 486.18, 481.55, 479.067, 475.813, 464.928, 461.82, 462.199, 463.963, 471.3, 483.338, 472.323, 465.691, 463.067, 462.895, 466.525, 473.07, 464.431, 464.528, 466.755, 479.717, 465.783, 463.303, 463.341, 1.04206, 0.14622, -0.107704, 0.0221758, 310.584, 237.81, -22.6755, 11.6825, -22.387, 13.5397, -2.98588, 2.57181, -0.344661, 7.24641, -0.644551, 0.754734, -6.18052, -0.313289, -2.96225, -0.00833892, -2.67405, 0.870502, -1.6271, -4.62725, -1.36917, -3.80257, -0.58918, -0.610478, 1.40861, -1.57792, -1.20953, 0.0759078, -0.229661, 0.0524122, 0.0452581, -0.0114517, 0.258116, -0.350281, 0.0581132, -0.0383379, 0, 0, 0, 0, 0, 0.9669, 0.1423, 0, 0, 0, 0.7799, 0, 0, 0.2196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
2, 0.0333333, 0.981287, 1, 0.132036, 0.193539, -0.972167, -0.100369, 0.211683, -0.972171, -8.74216, -1.96666, 472.091, 0.154311, -0.0986931, 0.0266588, 231.968, 232.211, 234.545, 238.391, 246.07, 258.348, 272.502, 290.043, 308.983, 326.462, 340.932, 353.251, 363.031, 369.39, 373.414, 376.336, 377.369, 249.17, 259.73, 273.901, 288.132, 300.884, 325.89, 338.18, 350.249, 361.815, 369.528, 313.815, 314.608, 315.488, 316.344, 298.309, 306.204, 314.031, 321.695, 328.437, 264.438, 272.948, 282.997, 291.266, 282.467, 272.465, 330.771, 339.168, 348.744, 355.681, 349.129, 339.806, 283.67, 295.792, 306.114, 313.451, 321.068, 330.049, 337.478, 329.897, 321.146, 313.06, 305.178, 294.969, 288.83, 305.632, 313.111, 320.846, 333.102, 320.777, 313.084, 305.552, 190.934, 212.064, 233.25, 253.823, 273.505, 290.863, 305.091, 316.021, 319.172, 316.475, 305.866, 291.73, 275.3, 256.759, 237.218, 217.239, 197.262, 178.241, 169.546, 167.288, 169.925, 175.475, 175.795, 170.736, 169.215, 171.317, 179.256, 194.083, 207.25, 220.258, 233.802, 244.025, 246.701, 249.058, 247.054, 244.4, 196.301, 191.955, 192.303, 197.845, 200.364, 200.281, 198.257, 192.898, 193.214, 197.549, 201.076, 200.971, 273.808, 267.929, 264.735, 266.902, 265.04, 268.32, 273.684, 281.276, 284.256, 284.975, 284.245, 281.263, 274.139, 272.465, 273.118, 272.42, 274.118, 273.77, 274.568, 273.808, -89.3997, -89.9162, -88.4014, -84.876, -76.4191, -62.9124, -47.6033, -29.4123, -10.7841, 6.42935, 21.4142, 34.8013, 45.3316, 51.8224, 55.6059, 58.2301, 59.1177, -66.9228, -56.2495, -42.5531, -29.1738, -17.444, 5.41742, 16.9106, 28.5203, 39.973, 48.0393, -5.69393, -4.90749, -4.05778, -3.25103, -20.0048, -12.6682, -5.46403, 1.5589, 7.80968, -52.346, -43.9982, -34.5834, -26.9098, -35.119, -44.5052, 10.2201, 18.2199, 27.4574, 34.4385, 27.8592, 18.848, -34.4644, -22.417, -12.7751, -6.03106, 0.987496, 9.43694, 16.8435, 9.31647, 1.06375, -6.40467, -13.6735, -23.2723, -29.4007, -13.2994, -6.37855, 0.786924, 12.5281, 0.720635, -6.38349, -13.3351, -49.8288, -28.6123, -6.98229, 14.3759, 34.6332, 51.9021, 65.235, 74.6373, 77.5008, 76.0856, 67.383, 54.1429, 37.1867, 17.5843, -2.8963, -23.526, -44.0409, -58.3518, -65.7543, -67.1184, -64.1504, -58.8798, -59.0515, -64.4292, -66.7402, -65.6583, -58.9184, -42.2697, -29.8057, -17.7566, -5.51189, 3.71209, 6.15289, 8.2921, 6.487, 4.07323, -41.1699, -44.9267, -44.578, -39.4789, -37.0874, -37.1879, -39.6077, -44.7735, -44.6917, -40.9733, -37.2262, -37.1414, 32.0719, 25.8632, 22.7556, 24.7747, 23.1454, 26.5945, 32.4603, 38.8558, 41.0679, 41.5062, 40.8168, 38.3643, 32.2013, 30.0501, 30.6624, 30.1601, 32.6229, 31.3314, 31.904, 31.2047, 507.769, 512.112, 517.238, 520.016, 516.834, 510.218, 501.106, 490.902, 489.447, 497.454, 511.519, 523.317, 526.731, 524.623, 520.519, 516.806, 515.241, 472.416, 466.644, 461.536, 457.729, 456.256, 459.867, 465.1, 471.429, 477.978, 484.97, 460.287, 455.055, 449.714, 444.668, 461.135, 459.121, 457.699, 459.829, 462.821, 471.063, 467.552, 467.302, 468.259, 467.845, 468.136, 474.42, 475.279, 477.621, 482.595, 478.196, 475.823, 474.329, 463.014, 459.994, 460.468, 462.175, 469.535, 481.835, 470.685, 463.985, 461.433, 461.26, 464.87, 471.622, 462.801, 462.933, 465.145, 478.09, 463.895, 461.47, 461.495, 1.04676, 0.179381, -0.103091, 0.0274412, 310.623, 237.557, -19.7036, 12.5562, -23.3523, 13.3481, -7.27842, 1.16543, 0.0433069, 6.72951, -0.589509, -0.260044, -8.21093, 0.610528, -3.22171, 0.564344, -3.09912, 1.30043, -1.90142, -4.47394, -1.39883, -3.82585, -0.339649, -0.212039, 1.26662, -1.34313, -1.10345, 0.0346901, -0.170071, 0.121433, -0.00184745, -0.120557, 0.290109, -0.37294, 0.0152945, 0.0129775, 0, 0, 0, 0, 0, 0.8306, 0.04742, 0, 0, 0, 0.6942, 0.2478, 0, 0.1499, 0, 0, 0.1047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3, 0.0666667, 0.981801, 1, 0.130458, 0.193303, -0.972427, -0.0992632, 0.211843, -0.97225, -8.68557, -2.01995, 470.879, 0.173802, -0.0914264, 0.0255981, 231.937, 232.325, 234.778, 238.622, 246.204, 258.325, 272.276, 289.753, 309, 327.017, 341.954, 354.51, 364.062, 370.054, 373.796, 376.577, 377.494, 249.073, 259.605, 273.813, 288.123, 301.044, 325.795, 338.165, 350.311, 361.892, 369.482, 313.965, 314.676, 315.492, 316.301, 298.29, 306.193, 314.014, 321.704, 328.446, 264.531, 273.022, 283.061, 291.32, 282.505, 272.498, 330.739, 339.226, 348.818, 355.754, 349.143, 339.789, 283.624, 295.679, 306.023, 313.322, 320.929, 329.904, 337.399, 329.693, 320.919, 312.848, 305.016, 294.832, 288.709, 305.577, 313.006, 320.741, 332.945, 320.658, 312.971, 305.5, 189.177, 210.488, 231.856, 252.643, 272.668, 290.354, 304.885, 316.149, 319.385, 316.376, 305.089, 290.229, 273.36, 254.716, 235.447, 215.856, 196.188, 178.475, 169.751, 167.406, 170.094, 175.704, 176.045, 171.087, 169.563, 171.624, 179.52, 194.274, 207.434, 220.437, 233.995, 244.187, 246.87, 249.283, 247.302, 244.598, 196.344, 192.093, 192.45, 197.976, 200.516, 200.425, 198.341, 193.049, 193.386, 197.667, 201.236, 201.109, 273.991, 268.222, 265.067, 267.253, 265.362, 268.562, 273.814, 281.41, 284.385, 285.139, 284.431, 281.48, 274.345, 272.79, 273.444, 272.724, 274.281, 273.945, 274.804, 274.062, -89.3693, -89.8087, -88.2018, -84.6702, -76.3398, -63.0199, -47.9289, -29.7479, -10.7804, 6.98585, 22.4619, 36.0824, 46.3071, 52.3147, 55.7456, 58.1958, 58.9601, -66.7835, -56.1327, -42.4283, -29.0328, -17.2095, 5.30505, 16.8184, 28.4456, 39.8627, 47.7859, -5.53138, -4.82498, -4.03851, -3.27667, -19.9756, -12.6456, -5.46376, 1.56184, 7.79202, -52.051, -43.7367, -34.3692, -26.7434, -34.938, -44.2944, 10.1538, 18.2028, 27.4149, 34.3724, 27.7647, 18.7627, -34.4569, -22.4748, -12.8278, -6.13541, 0.857029, 9.27882, 16.7363, 9.10394, 0.850855, -6.58482, -13.7921, -23.3509, -29.4698, -13.3213, -6.46158, 0.687961, 12.3541, 0.609205, -6.46946, -13.3482, -51.5773, -30.2296, -8.42891, 13.1549, 33.7948, 51.4516, 65.1636, 74.8928, 77.8034, 76.041, 66.5937, 52.5172, 35.0595, 15.3805, -4.71842, -24.835, -44.93, -57.9306, -65.2914, -66.6867, -63.6685, -58.3724, -58.5456, -63.8047, -66.1013, -65.064, -58.4072, -41.912, -29.5144, -17.5239, -5.31927, 3.85216, 6.29234, 8.47381, 6.69431, 4.24188, -40.9658, -44.6015, -44.2422, -39.186, -36.791, -36.9027, -39.3877, -44.453, -44.3447, -40.6978, -36.93, -36.874, 32.1974, 26.0801, 23.0062, 25.0403, 23.3873, 26.7594, 32.5255, 38.8924, 41.0873, 41.5585, 40.8959, 38.4856, 32.3456, 30.2863, 30.8987, 30.3801, 32.7152, 31.4099, 32.0357, 31.3564, 507.417, 512.167, 517.485, 520.228, 517.238, 510.903, 502.147, 491.749, 490.039, 497.805, 511.561, 522.782, 525.472, 522.579, 518.122, 514.307, 512.753, 470.793, 464.711, 459.311, 455.385, 453.936, 457.707, 462.939, 469.226, 475.784, 482.86, 458.297, 453.148, 447.891, 442.928, 460.048, 457.958, 456.406, 458.374, 461.269, 469.192, 465.501, 465.219, 466.238, 465.897, 466.233, 472.743, 473.393, 475.656, 480.682, 476.346, 474.069, 473.624, 462.051, 458.89, 459.407, 461.078, 468.448, 480.954, 469.599, 462.85, 460.336, 460.217, 463.907, 470.898, 461.815, 461.95, 464.192, 477.168, 462.66, 460.229, 460.278, 1.04953, 0.197432, -0.0929162, 0.0259981, 310.673, 237.45, -17.5151, 15.66, -23.5668, 13.7195, -8.86719, 0.0679415, -0.786892, 5.19474, -0.384087, -0.175806, -8.94155, 1.55839, -3.7126, 0.814641, -3.13213, 0.85325, -1.6755, -4.39564, -1.48482, -3.99123, -0.205279, 0.0852609, 1.36078, -1.30109, -1.11083, -0.0748763, -0.16779, 0.201046, -0.0501468, -0.16192, 0.321169, -0.403722, -0.0298826, -0.0129109, 0, 0, 0, 0, 0, 0.8362, 0, 0, 0, 0, 0.6254, 0.4415, 0, 0.07663, 0, 0, 0.1662, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4, 0.1, 0.981967, 1, 0.130013, 0.195576, -0.972032, -0.0911052, 0.219197, -0.971418, -8.4407, -2.04134, 469.181, 0.194663, -0.0902447, 0.0211656, 231.467, 231.892, 234.333, 238.173, 245.808, 258.039, 272.198, 289.966, 309.687, 328.257, 343.591, 356.284, 365.52, 371.05, 374.441, 376.966, 377.664, 249.056, 259.556, 273.763, 288.108, 301.114, 325.822, 338.243, 350.427, 361.951, 369.392, 314.116, 314.817, 315.645, 316.48, 298.463, 306.407, 314.227, 321.904, 328.63, 264.593, 273.062, 283.076, 291.311, 282.524, 272.54, 330.795, 339.358, 348.927, 355.828, 349.196, 339.859, 283.816, 295.934, 306.308, 313.638, 321.272, 330.277, 337.787, 330.059, 321.298, 313.217, 305.379, 295.161, 288.871, 305.918, 313.355, 321.133, 333.278, 321.061, 313.348, 305.887, 188.336, 209.5, 230.751, 251.575, 271.798, 289.791, 304.698, 316.368, 319.555, 315.957, 303.706, 288.085, 270.837, 252.21, 233.345, 214.338, 195.199, 178.653, 170.065, 167.675, 170.444, 176.143, 176.46, 171.492, 169.887, 171.903, 179.662, 194.757, 207.878, 220.852, 234.383, 244.586, 247.243, 249.666, 247.671, 244.897, 196.622, 192.475, 192.824, 198.272, 200.857, 200.771, 198.487, 193.306, 193.633, 197.781, 201.389, 201.28, 274.195, 268.591, 265.455, 267.61, 265.636, 268.643, 273.662, 281.345, 284.435, 285.305, 284.651, 281.767, 274.555, 273.268, 273.874, 273.06, 274.198, 273.974, 274.954, 274.264, -89.5952, -90.0916, -88.5614, -85.0641, -76.7219, -63.3119, -48.0215, -29.5453, -10.1107, 8.22498, 24.1334, 37.8928, 47.7283, 53.162, 56.1589, 58.305, 58.8213, -66.4156, -55.8231, -42.1928, -28.8558, -17.0434, 5.29849, 16.7941, 28.3964, 39.7017, 47.4458, -5.36471, -4.67266, -3.8815, -3.10285, -19.7427, -12.408, -5.25216, 1.73897, 7.93184, -51.7022, -43.4415, -34.154, -26.6079, -34.7298, -44.014, 10.1613, 18.2376, 27.3847, 34.2871, 27.6891, 18.744, -34.1682, -22.1552, -12.5181, -5.82506, 1.16908, 9.59746, 17.0664, 9.41968, 1.19762, -6.22318, -13.4102, -22.9613, -29.2296, -12.9638, -6.11989, 1.04856, 12.6374, 0.978322, -6.09938, -12.9389, -52.2839, -31.187, -9.56186, 12.0332, 32.8817, 50.8767, 64.9954, 75.1251, 77.9976, 75.6587, 65.1723, 50.2168, 32.333, 12.7152, -6.86531, -26.265, -45.7005, -57.4312, -64.5886, -65.9986, -62.9347, -57.6258, -57.8301, -63.0675, -65.4328, -64.4457, -57.9611, -41.2476, -28.9621, -17.0665, -4.95182, 4.20405, 6.61181, 8.79433, 7.00765, 4.50095, -40.4773, -43.9846, -43.6371, -38.7005, -36.2745, -36.3805, -39.0768, -43.9917, -43.8948, -40.4025, -36.6182, -36.5462, 32.2903, 26.3207, 23.2731, 25.2793, 23.5585, 26.7482, 32.2988, 38.7188, 41.0002, 41.5664, 40.9516, 38.6104, 32.4459, 30.6259, 31.1985, 30.6031, 32.5473, 31.3214, 32.0486, 31.4142, 505.997, 511.256, 516.893, 519.781, 517.047, 510.898, 502.3, 491.864, 490.213, 498.038, 511.505, 522.17, 524.259, 520.682, 515.78, 511.756, 510.036, 468.087, 461.774, 456.262, 452.402, 451.21, 455.069, 460.292, 466.623, 473.188, 480.3, 455.843, 450.81, 445.657, 440.804, 458.353, 456.397, 454.907, 456.748, 459.575, 466.569, 462.753, 462.49, 463.728, 463.363, 463.694, 470.656, 471.068, 473.34, 478.489, 474.189, 471.924, 472.143, 460.304, 457.145, 457.788, 459.476, 466.924, 479.749, 468.237, 461.35, 458.742, 458.577, 462.209, 469.486, 460.298, 460.515, 462.841, 475.869, 460.967, 458.441, 458.409, 1.0534, 0.21696, -0.0896228, 0.021263, 310.905, 237.375, -14.4798, 18.7152, -24.1545, 12.6066, -10.8742, -1.40624, -1.75439, 4.0882, -0.675214, 0.407269, -9.04283, 1.81532, -4.07071, 0.562056, -2.83918, 0.226794, -1.89542, -4.315, -0.932412, -4.26069, -0.146717, 0.270659, 1.20392, -1.30203, -1.08866, 0.049285, -0.0954808, 0.311818, -0.0946741, -0.267784, 0.323481, -0.395507, -0.0893633, -0.0224487, 0, 0, 0, 0, 0, 0.727, 0, 0, 0, 0.09387, 0.6551, 0.4762, 0, 0.04884, 0, 0, 0.1978, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5, 0.133333, 0.983136, 1, 0.132674, 0.201976, -0.970362, -0.0909316, 0.222726, -0.970631, -8.39295, -1.75, 467.78, 0.20829, -0.0879951, 0.0149908, 231.003, 231.584, 234.105, 238.002, 245.753, 258.08, 272.325, 290.184, 310.168, 329.112, 344.71, 357.462, 366.377, 371.51, 374.62, 376.987, 377.54, 248.587, 259.037, 273.368, 287.883, 301.118, 325.468, 337.995, 350.288, 361.898, 369.277, 314.086, 314.758, 315.575, 316.415, 298.348, 306.344, 314.218, 321.935, 328.682, 264.503, 272.966, 282.959, 291.175, 282.417, 272.45, 330.72, 339.382, 348.925, 355.799, 349.129, 339.809, 283.759, 295.954, 306.362, 313.706, 321.362, 330.344, 337.91, 330.136, 321.409, 313.331, 305.49, 295.232, 288.743, 306.036, 313.466, 321.278, 333.372, 321.2, 313.472, 306.029, 188.188, 209.492, 230.853, 251.845, 272.26, 290.39, 305.439, 317.161, 320.14, 316.002, 302.962, 286.653, 268.983, 250.218, 231.572, 212.963, 194.139, 179.356, 170.711, 168.193, 170.992, 176.753, 177.069, 172.147, 170.491, 172.477, 180.193, 195.201, 208.339, 221.348, 234.913, 245.122, 247.793, 250.243, 248.19, 245.314, 197.053, 192.986, 193.301, 198.639, 201.277, 201.226, 198.751, 193.707, 194.051, 198.086, 201.705, 201.582, 274.727, 269.339, 266.272, 268.4, 266.35, 269.156, 273.872, 281.588, 284.747, 285.722, 285.122, 282.335, 275.1, 274.008, 274.59, 273.683, 274.488, 274.345, 275.442, 274.794, -89.9191, -90.3256, -88.7475, -85.1922, -76.7355, -63.2481, -47.8804, -29.318, -9.63556, 9.0741, 25.2616, 39.0548, 48.4901, 53.4319, 56.0915, 58.0544, 58.4263, -66.6542, -56.0781, -42.3564, -28.9198, -16.9585, 4.95569, 16.4991, 28.1542, 39.4945, 47.1585, -5.36874, -4.70537, -3.9267, -3.14626, -19.78, -12.4231, -5.24353, 1.76214, 7.95385, -51.5699, -43.3429, -34.1152, -26.6262, -34.6863, -43.9163, 10.0557, 18.1918, 27.2799, 34.1359, 27.5275, 18.6301, -34.141, -22.0826, -12.4377, -5.74963, 1.24882, 9.63844, 17.1496, 9.4692, 1.29696, -6.10103, -13.2697, -22.8312, -29.2839, -12.8245, -6.00395, 1.18101, 12.6988, 1.10298, -5.96662, -12.7686, -52.3482, -31.1666, -9.45058, 12.306, 33.3415, 51.4713, 65.7198, 75.8723, 78.5411, 75.6881, 64.3672, 48.6369, 30.304, 10.5994, -8.65523, -27.5432, -46.5679, -56.6028, -63.7366, -65.2231, -62.1387, -56.8038, -57.0388, -62.2106, -64.6121, -63.6492, -57.2366, -40.6702, -28.4224, -16.5505, -4.46467, 4.67908, 7.08949, 9.28881, 7.45662, 4.86849, -39.9082, -43.3248, -43.0099, -38.2065, -35.7392, -35.8112, -38.6944, -43.4502, -43.3352, -39.9677, -36.1895, -36.1325, 32.7148, 26.9441, 23.9601, 25.9426, 24.1608, 27.1662, 32.4338, 38.8512, 41.1779, 41.8278, 41.2646, 39.0237, 32.8842, 31.2321, 31.7853, 31.1145, 32.7511, 31.5728, 32.3953, 31.799, 505.178, 510.801, 516.606, 519.477, 516.756, 510.725, 502.149, 491.649, 490.024, 497.936, 511.156, 521.264, 522.786, 518.66, 513.469, 509.366, 507.705, 466.683, 459.936, 454.158, 450.227, 449.065, 453.186, 458.424, 464.774, 471.318, 478.507, 453.918, 448.856, 443.658, 438.797, 456.767, 454.846, 453.407, 455.245, 458.074, 464.623, 460.762, 460.504, 461.862, 461.467, 461.794, 469.029, 469.29, 471.557, 476.778, 472.504, 470.256, 471.03, 459.183, 456.008, 456.73, 458.455, 465.875, 478.764, 467.091, 460.12, 457.416, 457.252, 460.897, 468.431, 459.183, 459.463, 461.875, 474.819, 459.646, 457.017, 456.957, 1.05648, 0.229308, -0.0853803, 0.0147426, 310.936, 237.655, -12.7792, 21.6903, -24.2306, 12.4615, -11.8051, -1.67089, -2.96868, 1.78656, -0.481147, 0.71019, -8.87352, 1.80878, -4.22429, 0.338844, -3.0868, -0.438308, -1.93667, -4.53134, -0.679498, -4.33964, 0.188952, 0.212372, 0.744663, -1.53037, -1.10647, 0.215919, -0.0896438, 0.438201, -0.15496, -0.378205, 0.327666, -0.382621, -0.127939, -0.00587312, 0, 0, 0, 0, 0, 0.7137, 0, 0, 0, 0.1798, 0.6116, 0.4747, 0, 0.04525, 0, 0, 0.2302, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
